Rank,Coin Name,Symbol,Price,Market Cap,Volume (24h),24h % Change,7d % Change,30d % Change,1y % Change
3,"XRP",XRP,3.54,209382650473,7956043787,-0.72027633098267,21.242550516239316,75.64677033434354,480.8260299914247
47,"Ondo",ONDO,1.13,3564673436,478886720,4.011973179015492,20.570052265506046,69.32300541430418,9.158031972230482
10,"Cardano",ADA,0.898664,32503804899,1952186622,0.25071952524774554,20.314058560337074,66.00081074241766,110.93188366898445
95,"Mantle Staked Ether",METH,4006.05,1389645803,3245872,-0.5690709278401573,19.56618381552315,68.53758088895927,12.249064289413798
93,"StakeWise Staked ETH",OSETH,3941.83,1414646942,1541189,1.1924059394835342,19.492372336340182,68.7265937008381,11.732170009764287
2,"Ethereum",ETH,3747.71,452037859825,53134820800,-0.7066008057282445,19.476036939085127,68.27107864040595,8.584495484084584
64,"Binance-Peg WETH",WETH,3751.48,2264414595,88086604,-0.46411319397548917,19.46668796308309,68.3704558714154,
27,"WETH",WETH,3749.9,8180961370,71523624,-0.6243614652406219,19.328574760735247,68.48121181445345,8.937074775230487
15,"Wrapped stETH",WSTETH,4514.99,14617258246,81387680,-0.46775504776840093,19.313707910534916,68.2800695993792,11.888878589798772
98,"Liquid Staked ETH",LSETH,4046.46,1343875677,1423210,-0.765805606464439,19.304100525852462,68.35021456923532,11.910822276276525
18,"Wrapped Beacon ETH",WBETH,4021.1,11888246177,33645295,-0.38460561564309476,19.232119822726023,68.47369890591133,11.979258205469614
78,"Rocket Pool ETH",RETH,4266.35,1760317132,32671466,-0.7612328707885574,19.167466251411533,68.21408731589585,10.689730316429289
77,"Kelp DAO Restaked ETH",RSETH,3921.2,1775961378,3823663,-0.6809768094632839,19.11282367659067,68.24409618496239,11.926288711256413
9,"Lido Staked Ether",STETH,3734.41,33938572399,191194090,-0.5507702367939803,19.094288049119264,67.76603221362204,8.256217772828485
21,"Wrapped eETH",WEETH,4011.34,10704022203,71352066,-0.6928053118049304,19.0940858898038,68.270380087099,11.90797006947522
72,"Quant",QNT,134.39,1955117736,91562844,5.172584187911321,17.852703017180822,48.86388654872772,82.74826022128629
19,"Hedera",HBAR,0.272791,11550144934,638010785,0.5767549430776505,17.18153887730339,104.18735920115974,283.27504310415287
20,"Avalanche",AVAX,25.96,10952371125,1549608964,1.5890590263614395,16.769158947762516,57.238119058133705,-18.908567978685088
65,"Official Trump",TRUMP,11.07,2214047687,1171988288,-1.6251806817723042,16.73046959400868,26.91070657949226,
61,"Render",RENDER,4.56,2364400921,184789038,0.09930661850764155,16.47921500220694,63.063849135386164,-31.273716217731977
54,"Mantle",MNT,0.826151,2783580989,305562634,2.8645322252116516,16.005312340203194,40.70938446877062,-6.125330288533909
34,"Uniswap",UNI,10.79,6470984187,840234003,-1.522985435537015,15.640690247373353,72.38916139525895,38.666467752219816
40,"Cronos",CRO,0.124984,4034075231,39523054,2.0643820184579464,15.477059258861603,56.388492158060245,34.38630228253396
5,"BNB",BNB,796.06,110267001286,2841385645,3.5587113439877105,15.368382625697766,29.257204433720897,35.47980171647076
94,"Optimism",OP,0.799462,1401768661,477858925,-0.7299524360716746,13.516510104955112,64.46297770058473,-57.529624941469734
43,"NEAR Protocol",NEAR,3.02,3746168236,521027330,-0.23105201020908495,13.339535852297118,59.34677349384366,-50.17618593542157
87,"Injective",INJ,15.14,1479509271,202698821,-0.23261209627415425,12.795954520278238,55.65651402177127,-41.35022030591696
68,"Gate",GT,17.65,2106637069,16302057,-0.6262290048834462,12.7834128208654,10.957066090985482,128.4581197867197
24,"Shiba Inu",SHIB,0.00001541,9074345944,417185625,-0.696376955864277,12.288648850494036,45.53664187694057,-12.657187115437383
88,"Story",IP,5.03,1484550377,63678477,3.2177663954630606,12.188306088537933,83.63772608264692,
71,"Filecoin",FIL,2.93,1999736402,418078143,0.10948822866067445,12.14858819489826,41.65941154178215,-35.61868231299562
36,"Pepe",PEPE,0.00001407,5919791806,5943465350,-0.8881086179412261,11.424039252247242,58.75259100700718,18.112489306838555
84,"Celestia",TIA,2.2,1585403807,242896695,-1.40740763210916,11.199122764258785,57.042757796426244,-69.3785755585605
75,"Sky",SKY,0.087204,1851171022,5165332,0.4868210821848144,11.16143712317963,20.152721855420104,
60,"VeChain",VET,0.02799407,2407395507,73000446,-1.3859189945327592,11.140670038161518,45.107586136030775,-5.0291265537997605
28,"Polkadot",DOT,4.53,6898215965,663196727,0.20604113177367303,11.096352697593632,43.67477823821444,-25.93623015532857
83,"Jupiter Perpetuals Liquidity Provider Token",JLP,5.25,1645578712,102698691,1.4307937537978674,10.65521392806102,26.08225166131848,63.30398618402987
92,"Stacks",STX,0.896843,1420609984,64092356,2.172591550387576,10.487547504664736,60.223128463570866,-51.37750125141088
57,"Arbitrum",ARB,0.481106,2476436679,756706206,-1.2533354369179874,10.440096355416454,79.83527807477564,-37.116694478568526
49,"Internet Computer",ICP,6.12,3281671367,123799281,-0.8438006728466452,10.248530471797007,34.35905559779403,-39.8226979591473
62,"Cosmos Hub",ATOM,5.12,2353496569,162761226,-1.4174337514438122,9.777586255338358,37.87254969126759,-18.37011176338983
42,"Pi Network",PI,0.487355,3763643782,237675887,2.4199532137218234,9.201703484688657,-3.048122745549039,
67,"Artificial Superintelligence Alliance",FET,0.816909,2128802031,249313347,-3.4224487194608826,8.919845001949152,39.918703541186694,-40.44305594166711
63,"POL (ex-MATIC)",POL,0.254007,2290932613,158789367,-0.8906847651876625,8.735469345314717,47.79851711759027,-52.24558355213159
26,"Toncoin",TON,3.34,8251769010,767015978,-0.16679929824939302,7.948387922628104,22.188952544121314,-52.10668910990683
46,"Aptos",APT,5.47,3569983172,459431869,0.6183297464850518,7.310369411524591,39.25134712547773,-24.091320359842626
37,"Bitget Token",BGB,4.87,5562527467,210452076,-1.4617739543962747,6.73773763459547,20.76927012790628,316.23200065189974
22,"Bitcoin Cash",BCH,525.06,10446560709,488939455,0.2156198424183767,6.440870537559665,15.463557824473392,36.11836270116784
11,"TRON",TRX,0.31581,29913765874,3827456583,0.4506795090088705,4.9828314502302735,19.830535418539082,136.93690355918852
56,"Algorand",ALGO,0.295057,2558684705,139871021,-1.220245832053159,4.221629308490282,84.5934270836742,93.66971931052665
14,"Stellar",XLM,0.470197,14635441584,768241307,-1.0349346975823974,4.167836075121911,105.65492288686058,353.3350201438172
86,"KuCoin",KCS,12.08,1540155785,6496658,-1.0505482278058038,4.101958885524105,12.603651613305637,23.35616706240398
39,"Bittensor",TAO,448.67,4250713686,288411052,-0.09964165780901094,2.9256415573860695,47.231346221102086,37.89776201794417
52,"OKB",OKB,48.65,2916036006,19971938,-0.6820487353732693,1.9498290688540771,-2.066290174831783,18.33951539872286
12,"Wrapped Bitcoin",WBTC,119928,15448267619,346072382,2.1517950816832974,1.9077183836043077,19.114562663333277,77.80102717961789
1,"Bitcoin",BTC,119936,2385926267487,59111676847,2.070713886110313,1.8914568961772096,18.86110990478581,77.60239955621834
31,"Coinbase Wrapped BTC",CBBTC,119957,6534938442,370139269,2.0898403512037307,1.8376390098177184,18.793452883012034,
99,"NEXO",NEXO,1.34,1341440967,17773695,1.0255305794783216,1.7640405848394318,22.184684384781225,9.758850251773024
79,"Lombard Staked BTC",LBTC,119720,1713190992,22738392,1.9557643779465086,1.7592091076854655,18.94857891921768,
25,"LEO Token",LEO,8.99,8292765678,4713511,-0.12001360364165768,1.5498044426636413,-0.30127411735099063,54.45419494228773
33,"WhiteBIT Coin",WBT,45.02,6488603727,50157480,1.076698240737576,1.392257304057557,-6.668471256005101,341.99488599292954
41,"Ethena Staked USDe",SUSDE,1.19,3791788578,24661802,0.07630239860311808,0.29798074004129427,0.6428797104415991,9.04532774305038
80,"sUSDS",SUSDS,1.06,1688625158,10491266,0.026641612681083875,0.08185301606316701,0.3772400990920392,
32,"Ethena USDe",USDE,1.001,6498097263,470429060,-0.0036914396210313396,0.06571666607549903,0.09252726015561298,0.21480606014979792
66,"USD1",USD1,1.001,2206774585,463466713,0.0358763766305965,0.055829304559545524,-0.009999812016063949,
30,"Binance Bridged USDT (BNB Smart Chain)",BSC-USD,1.001,6791351332,4469720021,0.06227288766883372,0.0419232249637229,0.06162672902240084,0.2683954461658683
4,"Tether",USDT,1,162004759336,170011409461,0.01075291995833218,0.03803019430603858,0.02241537751590989,-0.018691850668845607
89,"USDtb",USDTB,1,1451600710,1863580,0.05050564468571943,0.037402974574337215,0.020802195186089233,
91,"First Digital USD",FDUSD,0.998799,1422465831,11316059477,-0.0115886716251975,0.035868797122484204,0.09452690371929881,-0.046221222597544506
29,"USDS",USDS,0.999953,6821385430,11364707,-0.008974786996826878,0.015753833392117143,0.02535785804588159,
7,"USDC",USDC,0.99989,64748116869,16600833421,0.0020933290826278803,0.0009889928257321868,0.008248385302616451,0.10579630168756993
59,"BlackRock USD Institutional Digital Liquidity Fund",BUIDL,1,2419101260,0,0,0,0,
73,"Fasttoken",FTN,4.5,1938511827,62822630,-0.026711579617139804,-0.006646204334197532,1.397037929100503,93.97694790055313
44,"Dai",DAI,0.999956,3724722007,129434166,-0.0022276545614121957,-0.010785426063497788,0.028146662914065354,0.06222146445361798
96,"USDT0",USDT0,0.99938,1363264328,460622610,-0.10152980281420321,-0.11965531908070194,-0.02796027042451503,
16,"Sui",SUI,4.01,13863370288,2127126121,0.4182617057130433,-2.0329381184621944,63.83132318040773,382.5877701233821
35,"Monero",XMR,324.16,5990393526,124710434,1.076734785481041,-2.9576223856148673,8.604981932317358,101.50365023081638
13,"Hyperliquid",HYPE,45.61,15210905753,453697496,2.5820913739546296,-3.8325542548889215,27.885472499785525,
38,"Aave",AAVE,310.27,4704673892,921235373,-4.099045094379315,-4.604131492867027,37.58790791224688,228.99466240540852
70,"Sei",SEI,0.351663,2034240342,219698818,-1.42917147206602,-5.16768074188064,75.84068630842049,-11.400129729630413
100,"Pump.fun",PUMP,0.00375033,1327666877,635519166,-8.56592637970631,-44.19280185653609,,
